date,inst_f buy,inst_t buy,inst_txf_net,inst_txf_oi,inst_mtx_net,inst_mtx_oi,txf_open,txf_high,txf_low,txf_close,txf_volume,tse_open,tse_high,tse_low,tse_close,tse_volume,PutCallVol,PutCallRatio
2020/2/4,-4030035127,116470317,1574,33910,4738,549,11373,11557,11362,11534,145408,11399.46,11581.3604,11393.0303,11555.9199,1600.28,105.47,118.12
2020/2/5,-538879671,-79984070,772,34680,1858,2384,11603,11620,11474,11542,155144,11601.5498,11620.4199,11512.71,11573.6201,1573.07,101.11,128.4
2020/2/6,5208912927,-752585160,2033,37012,2955,4143,11651,11744,11628,11739,122905,11605.1104,11749.6797,11605.1104,11749.6797,1434.54,109.54,143.37
2020/2/7,-8791089204,-1989532334,-950,36062,-5162,-1019,11660,11666,11566,11589,125731,11712.71,11712.71,11592.0898,11612.8096,1289.71,111.3,132.35
2020/2/10,-4538774726,-1270682111,-150,35908,-2320,-3323,11455,11598,11402,11565,146924,11514.7197,11598.0303,11423.3398,11574.0703,1310.92,110.94,129.73
2020/2/11,-684367691,724760027,-1011,34889,817,-2474,11625,11689,11613,11664,91645,11614.25,11678.5801,11614.25,11664.04,1210.19,123.26,133.18
2020/2/12,6239193795,472649420,4300,39174,4942,2527,11663,11797,11647,11770,104632,11693.4004,11801.5195,11693.4004,11774.1904,1494.6,115.34,154.87
2020/2/13,1961500743,-414920060,2152,41598,857,2296,11798,11837,11762,11775,107703,11813.5,11854.9805,11784.9404,11791.7803,1398.13,111.54,161.83
2020/2/14,1694686124,-350871920,-3241,38351,-3017,-697,11757,11852,11755,11810,96611,11806.5195,11840.79,11788.8701,11815.7002,1120.32,123.09,156.08
2020/2/17,-4209554467,-1421051914,-1491,36853,-4730,-5403,11710,11792,11702,11769,87093,11770.2998,11775.5596,11724.8203,11763.5098,1124.16,107.61,144.58
2020/2/18,-21212332709,-391502140,-5188,31665,-4524,-9927,11715,11719,11627,11640,135029,11700.9102,11717.0996,11642.9502,11648.9805,1392.23,103.66,124.7
2020/2/19,3804911997,-847376792,2737,31328,5270,5890,11678,11805,11637,11760,81374,11655.3701,11783.4297,11654.1602,11758.8398,1371.94,103.73,184.1
2020/2/20,-8273327625,-207214840,-5521,25807,-8994,-3104,11820,11830,11679,11713,137087,11785.7803,11827.8301,11714.1504,11725.0898,1327.16,102.81,163.11
2020/2/21,-3449351458,-124899544,847,26662,-325,-3461,11665,11765,11636,11663,139385,11721.1602,11755.1699,11661.6299,11686.3496,1238.91,110.87,159.91
2020/2/24,-26339394511,279135937,87,26756,-3370,-6859,11509,11587,11476,11511,136072,11615.2803,11615.2803,11512.0801,11534.8701,1385.67,112.49,137.89
2020/2/25,-11670682927,-455995034,674,27454,3212,-3743,11400,11561,11386,11541,148573,11506.7402,11567.0898,11415.4697,11540.2305,1541.58,122.36,140.33
2020/2/26,-33201502446,720117836,-3840,21461,-8479,-3621,11383,11482,11365,11421,162580,11468.5996,11494.2197,11408.0596,11433.6201,1760.58,119.06,172.19
2020/2/27,-23224937678,-999716430,-880,20581,-1463,-5084,11395,11447,11237,11276,168005,11436.96,11470.2305,11274.5195,11292.1699,2017.89,110.79,143.1
2020/3/2,-19698502745,170666598,-1569,19009,-4789,-9853,11011,11278,11005,11176,203375,11184.6602,11282.0498,11049.8496,11170.46,1999.9,105.58,128.56
2020/3/3,-13537260049,843227200,4333,23349,6423,-3430,11313,11375,11278,11321,165462,11279.8604,11390.2402,11279.8604,11327.7197,1619.58,98.03,135.71
2020/3/4,6277728037,126099110,4649,26997,649,1234,11348,11369,11267,11358,142616,11368.25,11392.3496,11297.8096,11392.3496,1378.62,104.65,173.5
2020/3/5,965677864,1395287040,2762,29764,3164,4378,11450,11501,11428,11491,112411,11454.6504,11525.3203,11454.6504,11514.8203,1441.96,112.02,175.04
2020/3/6,-28823181989,783487715,-6477,22285,-12227,-3841,11400,11420,11260,11269,153306,11471.3604,11471.3604,11310.3203,11321.8096,1494.27,105.84,149.07
2020/3/9,-54558272903,829926320,8191,31376,4679,-2762,10975,11108,10916,10951,212371,11221.7598,11221.7598,10977.6397,10977.6397,2317.05,103.97,121.63
2020/3/10,-8619548631,-201393939,-8964,21519,-4237,-3427,10830,10996,10779,10981,205650,10907.6201,11032.4697,10830.2197,11003.54,2054.5,104.84,124.33
2020/3/11,-21158497346,873905460,4245,25763,833,-3137,10979,11029,10807,10824,182504,11022.8203,11088.2305,10885.9102,10893.75,1750.82,99.55,149.15
2020/3/12,-36822316902,-2018701667,6096,31854,1638,-1479,10750,10765,10161,10362,330485,10845.3897,10845.3897,10359.6699,10422.3203,2705.64,95.64,120.4
2020/3/13,-30232314316,-1436812913,4068,35948,808,-667,9749,10147,9450,10027,340952,10091.0303,10171.2002,9636.1504,10128.8701,3028.25,104.3,109.93
2020/3/16,-33354234365,-62952488,3058,37976,1189,4922,9919,10055,9636,9679,237876,10069.4199,10130.7998,9717.7695,9717.7695,2099.7,78.75,104.65
2020/3/17,-23044764786,-615318717,3976,41953,999,5917,9379,9677,9271,9371,243955,9538.6396,9677.0703,9371.3496,9439.6299,2366.2,119.13,107.34
2020/3/18,-28711172294,468579711,15715,43800,2660,-1496,9366,9489,9205,9264,110255,9453.9805,9509.6104,9218.6699,9218.6699,2104.18,105.64,206.72
2020/3/19,-21221116010,-700346845,8810,52635,1598,2,8820,8872,8268,8356,301799,9085.2803,9085.2803,8523.6299,8681.3398,2702.77,53.32,138.09
2020/3/20,-21906643344,663242104,-1682,50969,7048,6986,8562,9166,8544,9041,265539,8816.8604,9264.4199,8816.8604,9234.0898,2347.34,79.74,153.07
2020/3/23,-15841802996,-102120834,5710,55376,-3495,8703,8609,8868,8555,8665,179890,9025.5498,9029.5195,8750.1396,8890.0303,1472.85,94.28,139.89
2020/3/24,5258141378,29031248,-4300,51075,1567,10270,8998,9295,8986,9193,178662,9083.7803,9415.6396,9083.7803,9285.6201,1536.99,116.21,164.88
2020/3/25,-2313263280,1337776980,-6073,46822,5523,8491,9410,9624,9370,9585,207956,9426.4297,9722.3701,9426.4297,9644.75,1833.99,118.03,198.07
2020/3/26,8601403243,507368461,-2787,45846,630,1877,9679,9690,9426,9631,189335,9667.1396,9739.7305,9565.0195,9736.3604,1532.01,97.63,182.99
2020/3/27,-9717279710,900129414,878,46724,-265,1612,9899,9910,9549,9579,187396,9807.9004,9954.8604,9691.1396,9698.9199,1805.96,109.49,173.83
2020/3/30,-4850837442,-227122005,426,47134,-1357,255,9376,9576,9266,9566,164726,9571.2197,9655.7002,9415.5195,9629.4297,1264.94,126.56,165.9
2020/3/31,-5812101391,1661556282,941,48075,1145,1400,9666,9717,9495,9595,142543,9689.6201,9789.8096,9630.2998,9708.0596,1441.69,111.96,165.01
2020/4/1,-4707482746,2185973400,3104,51117,-429,1265,9588,9650,9552,9555,115880,9726.2002,9736,9663.6299,9663.6299,1179.56,115.18,180.53
2020/4/6,2142308319,595395460,-4965,46152,371,1636,9741,9860,9582,9823,145658,9707.75,9818.7402,9651.5195,9818.7402,1501.91,122.36,171.57
2020/4/7,3386987052,1983114900,-291,45860,3062,4698,9955,10020,9878,9998,136799,9928.1602,10039.1504,9928.1602,9996.3896,1716.45,126.4,173.2
2020/4/8,229712398,1792096310,-4458,41765,-4747,-1431,9950,10135,9945,10122,126694,10010.6397,10149.7598,9984.6602,10137.4697,1693.41,103.31,184.91
2020/4/9,-7189386634,376073342,1764,43529,-1409,-2840,10131,10197,10028,10100,132449,10173.2598,10246.8398,10092.3604,10119.4297,1635.77,110.44,177.12
2020/4/10,-34246147,311194496,2073,45637,-87,-3067,10038,10140,10030,10133,72428,10105.4297,10165.1201,10103.7695,10157.6104,1216.5,120.01,173.63
2020/4/13,-7588758124,1237152119,1738,46577,-2972,-2847,10084,10149,10031,10079,106858,10147.5596,10179.4004,10080.6504,10099.2197,1186.85,107.98,166.97
2020/4/14,15122019154,1910070904,-4070,42521,3935,1032,10160,10355,10125,10343,113099,10130.6504,10344.1299,10130.6504,10332.9404,1568.93,125.96,191.24
2020/4/15,-3684276345,2635514867,-3299,35256,-3220,3378,10347,10463,10330,10451,65118,10366.7695,10461.8398,10366.7695,10447.21,1917.39,97.37,207.67
2020/4/16,-12455574312,938911694,129,35385,-319,3059,10177,10343,10161,10301,117864,10385.7803,10425.29,10317.1299,10375.4805,1561.18,108.4,182.64
2020/4/17,20394378412,2485663530,-2523,32864,-3747,-696,10575,10669,10456,10563,158297,10554.5498,10710.1504,10552.5801,10597.04,2314.68,99.01,180.06
2020/4/20,514354391,-54516763,-2708,30153,-3949,-4633,10515,10560,10458,10475,95513,10612.4502,10637.6397,10542.96,10586.71,1340.91,92.08,160.26
2020/4/21,-24246362876,-897041750,8637,38790,651,-3982,10406,10467,10144,10196,185211,10544.7998,10544.7998,10278.9502,10288.4199,1838.23,100.22,136.66
2020/4/22,-3449741790,-55158678,-3831,34960,52,-3958,10145,10226,10065,10222,140265,10256.1104,10310.8496,10140.0898,10307.7402,1521.38,107.06,180.09
2020/4/23,-3810434380,1403800504,1677,36637,1897,-2061,10268,10402,10154,10292,167208,10370.1299,10462.7002,10294.8799,10366.5098,1551.19,96.35,168.17
2020/4/24,-5678666113,645112827,636,37274,1354,-711,10231,10292,10211,10268,104535,10367.9697,10386.9297,10324.2002,10347.3604,1256.55,112.19,166.52
2020/4/27,16883551962,882314270,-1984,35289,4204,3497,10373,10567,10368,10545,122584,10407.4902,10578.96,10407.4902,10567.2695,1771.49,153.56,187.93
2020/4/28,-1657659442,2084579030,337,36558,-216,-447,10600,10605,10480,10583,110372,10580.25,10620.5195,10537.71,10616.0596,1823.96,120.1,178.83
2020/4/29,18026823469,1100309548,1881,38439,1636,1218,10655,10770,10631,10709,114297,10656.4004,10794.8301,10656.4004,10772.2197,1926.91,115.34,186.37
2020/4/30,18591599671,2678059740,-1854,36589,3442,4644,10813,10971,10803,10947,115213,10826.2598,11012.7803,10826.2598,10992.1397,2296.98,107.08,185.92
2020/5/4,-36964151874,53560451,20,36610,-9752,-5112,10540,10699,10477,10610,132814,10781.5098,10781.5098,10658.5,10720.4805,1900.42,106.05,153.78
2020/5/5,-12387308620,-48493288,673,36085,-2252,-2572,10717,10795,10658,10719,110278,10756.9502,10833.5303,10735.0098,10774.6104,1783.94,112.96,157.48
2020/5/6,-5283047349,529536765,3884,39969,2235,-347,10658,10780,10618,10749,121491,10771.0898,10828.7305,10708.0996,10774.9805,1811.76,112.47,170.27
2020/5/7,-1812850191,941311334,-2105,37864,-372,-719,10736,10877,10710,10833,115862,10778.5303,10890.8701,10775.1602,10842.9199,1669.59,108.43,162.47
2020/5/8,-4105621087,504604310,-776,37088,-606,-1325,10893,10956,10853,10894,105781,10883.2197,10970.7002,10883.2197,10901.4199,1861.89,106.74,161.82
2020/5/11,2812811699,770894500,-205,36882,-392,-1713,10979,11038,10935,10982,92771,10942.1797,11039.1104,10942.1797,11013.2598,1684.57,122.31,158.91
2020/5/12,-25092913281,401774018,1665,38547,-3405,-5118,10902,10932,10802,10865,116595,10974.5098,10974.5098,10854.5098,10879.4697,1725.57,99.93,146.66
2020/5/13,-4759934133,855875950,3148,41695,3716,-1445,10783,10925,10776,10914,101930,10861.0098,10938.2695,10828.9297,10938.2695,1613.29,119.59,166.48
2020/5/14,-18869370079,288510640,-1741,38753,-8172,-4813,10828,10877,10738,10749,126292,10894.1699,10894.1699,10777.46,10780.8799,1864.97,102.99,146.96
2020/5/15,-1920896433,-219455350,2513,41266,6960,2147,10830,10869,10701,10817,126173,10833.1602,10904.0098,10730.5498,10814.9199,1738.77,96.06,143.66
2020/5/18,-15900460748,-812415508,-4900,35957,-8873,-5086,10768,10824,10724,10761,112378,10753.21,10812.8701,10730.7002,10740.5498,1898.78,106.17,137.55
2020/5/19,4649677197,1006378700,1473,37430,4631,-455,10932,10964,10836,10868,111021,10812.79,10924.79,10812.79,10860.4404,1852.93,92.53,147.38
2020/5/20,4389405005,1060776860,55,36013,1404,1998,10903,10960,10853,10887,60212,10892.7598,10933.9805,10860.1504,10907.7998,1690.82,93.13,216.45
2020/5/21,978960837,1345595756,-1886,34127,4435,6433,10903,11008,10894,10953,115495,10933.21,11021.6602,10933.21,11008.3096,1693.88,102.36,188.43
2020/5/22,-29085582035,-327521893,-870,33253,-13094,-6645,10928,10935,10723,10744,136579,10977.5498,10977.5498,10804.5596,10811.1504,1777.27,93.33,154.03
2020/5/25,-4568094492,-242378553,-532,32721,5635,-1010,10800,10840,10651,10821,120796,10812.9404,10874.54,10719.25,10871.1797,1463.46,110.25,155.2
2020/5/26,14169884700,1263035370,1471,34198,6382,5348,10896,11027,10891,10984,106947,10903.3203,11046.2197,10903.3203,10997.21,1811.5,102.33,177.59
2020/5/27,332211882,920590840,-15,34183,-1177,4018,10962,11037,10926,10973,102280,11023.9297,11069.7197,10972.25,11014.6602,1567.12,106.83,191.08
2020/5/28,-7254349938,645580769,832,35015,-3480,538,11066,11077,10856,10911,141854,11040.6201,11087.5303,10915.2998,10944.1904,1711.72,100.42,166.6
2020/5/29,-11045178924,200633936,1597,36612,3990,4528,10888,10950,10806,10919,115680,10921.1602,10965.0303,10861.9004,10942.1602,2093.89,104.86,160.73
2020/6/1,15428860416,1072464550,483,38695,2559,687,10983,11103,10971,11057,103034,10971.4004,11109.29,10971.4004,11079.0195,1668.22,114.58,175.36
2020/6/2,1728257798,1540872316,694,39394,-675,-8,11080,11140,11072,11107,82686,11109.2695,11170.4902,11102.9697,11127.9297,1801.26,117.57,170.8
2020/6/3,17642474608,1536914945,1478,40894,6785,6752,11250,11299,11206,11283,109370,11182.5195,11330.5195,11182.5195,11320.1602,2117.83,102.25,192.67
2020/6/4,4483499962,1776489454,-1477,39426,-4355,2361,11419,11425,11306,11358,108643,11373.9404,11425.4199,11341.5801,11393.2305,2021.29,95.31,175.06
2020/6/5,7059493551,809503090,609,40035,657,3018,11399,11473,11377,11457,84861,11418.0098,11482.3604,11411.9404,11479.4004,1798.47,117.67,173.34
2020/6/8,9654161177,1663205853,-2906,37129,-1936,1082,11550,11626,11491,11570,106849,11539,11631.8897,11528.4404,11610.3203,2029.96,101.05,173.94
2020/6/9,6822457604,262393684,1910,39043,1508,2574,11596,11622,11521,11606,89412,11600.6104,11640.4502,11537.3799,11637.1104,1748.69,108.77,169.74
2020/6/10,10230425908,325469238,-1860,37201,-1094,1480,11634,11730,11596,11704,94591,11635.9902,11740.9004,11621.0195,11720.1602,1883.07,104.45,191.87
2020/6/11,227886180,141500320,3576,40776,-5193,-3709,11689,11738,11475,11491,143725,11738.4902,11771.1201,11516.5898,11535.7695,2390.94,101.01,164.18
2020/6/12,2950215202,-590716655,-5636,35137,-5030,-8727,11331,11432,11250,11391,131977,11406.54,11442.2998,11244.6397,11429.9404,1973.91,115.99,155.57
2020/6/15,-15647644944,1238362850,3384,36970,-1070,-3593,11356,11446,11216,11225,135408,11436.2803,11469.8398,11299.4502,11306.2598,1752.9,97.13,146.92
2020/6/16,18352782961,718730266,-1400,35579,3137,-492,11448,11554,11421,11522,110305,11380.6699,11542.25,11380.6699,11511.6397,1807.66,114.63,166.62
2020/6/17,3775687339,678313520,504,31514,763,4691,11480,11568,11467,11520,67096,11525.5,11550.3203,11482.3203,11534.5898,1745.03,97.95,105.19
2020/6/18,2250829579,745043162,1392,32915,569,5224,11372,11425,11295,11395,115869,11534.2002,11567.4199,11485.3897,11548.3301,1828.6,108.4,112.22
2020/6/19,-10219528934,479993246,-959,31955,-3608,1620,11424,11439,11361,11409,93728,11557.2695,11584.8799,11542.3701,11549.8604,2506.44,98.53,116.34
2020/6/22,2364258723,388458423,570,32521,-2979,-1343,11374,11498,11362,11421,113862,11553.9102,11632.8799,11553.9102,11572.9297,1825.35,119.89,124.1
2020/6/23,3810223208,-223487472,587,33109,3669,2322,11493,11540,11346,11456,139989,11618.4199,11679.4004,11530.8496,11612.3604,2045.9,116.44,119.05
2020/6/24,9333285270,-461237042,529,33634,-300,2060,11541,11570,11503,11523,89905,11647.8604,11701.2305,11637.79,11660.6699,2016.76,111.67,121.44
2020/6/29,-12939439896,-771457167,-1951,31682,-5261,-3197,11394,11458,11315,11363,123338,11608.7998,11608.7998,11500.6504,11542.6201,2068.85,103.08,104.73
2020/6/30,6838905409,-933913189,156,30838,1272,2075,11460,11502,11412,11470,83988,11563.5996,11638,11563.5996,11621.2402,1954.67,118.44,120.64
2020/7/1,3650038323,146210371,2658,33495,4119,6174,11482,11623,11472,11544,102338,11622.6397,11736.3897,11622.6397,11703.4199,1925.33,113.29,121.3
2020/7/2,2857823145,-466569162,2966,36460,5825,12003,11585,11712,11566,11695,91795,11694.0996,11805.21,11690.9502,11805.1397,1887.4,107.08,126.1
2020/7/3,10666904741,3337171590,3637,41646,1232,7039,11788,11850,11752,11834,92196,11857.9004,11933.5898,11857.9004,11909.1602,2167.03,99.66,132.57
2020/7/6,20152618292,322318681,-5433,36204,-2601,4474,11921,12072,11905,12067,106636,11941.8398,12116.7002,11941.8398,12116.7002,2490.89,108.85,140.57
2020/7/7,4572952047,-786655820,46,36257,-923,3523,12149,12192,11990,12028,134089,12176.79,12249.9502,12028.5703,12092.9697,2751.34,98.03,139.95
2020/7/8,-5498958959,-1077908879,-1933,34330,-315,3618,12041,12145,12025,12126,103175,12086.1299,12190.2695,12083.8398,12170.1904,2379.35,110.26,138.7
2020/7/9,-6669438106,-317290480,148,34478,-2746,872,12202,12222,12118,12149,111893,12222.9004,12273.4297,12181.3398,12192.6904,2498.86,94.16,135.92
2020/7/10,254833120,-1286758384,4793,39271,482,1354,12204,12213,11987,11995,133264,12250.4404,12253.5801,12030.2002,12073.6797,2589.35,97.42,128.5
2020/7/13,4377525643,524895753,-5279,33999,-411,915,12139,12210,12105,12204,93929,12109.6104,12216.2402,12109.6104,12211.5596,2098.02,120.57,146.02
2020/7/14,-4732200604,692982383,-1393,31606,-4210,705,12147,12224,12119,12188,108264,12202.8897,12228.3096,12143.9102,12209.0098,2035.36,108.6,143.76
2020/7/15,3959024230,888313209,-1095,27506,-1397,-626,12305,12323,12150,12220,72961,12233.9902,12320.4805,12162.5195,12202.8496,2390.21,99.01,126.72
2020/7/16,-7058164222,1493899440,-1262,26258,-3506,-4188,12066,12094,11931,12029,132941,12173.04,12220.9297,12107.04,12157.7402,1980.6,90.46,108.62
2020/7/17,1780208668,1894788902,2661,28921,626,-3570,12088,12138,12011,12039,112175,12195.7197,12266.9297,12144.6201,12181.5596,1993.83,109.29,110.89
2020/7/20,4354201361,644461892,232,29158,2036,-1554,12073,12075,11903,12033,120986,12205.25,12221.3301,12065.7998,12174.54,1747.39,107.54,113.41
2020/7/21,12640568658,2138832800,-381,28776,2600,1050,12125,12324,12121,12288,122572,12242.3203,12450.1602,12242.3203,12397.5498,2242.02,117.12,148.09
2020/7/22,-2381908225,1804066034,-1038,27738,-5422,-4385,12301,12361,12256,12332,94744,12389.7598,12486.9502,12389.4004,12473.2695,2252.02,96.74,118.17
2020/7/23,-8869322986,598840161,-2412,24073,-4443,-3816,12309,12313,12199,12287,122780,12423.0195,12429.7598,12347.8604,12413.04,2261.44,100.15,109.63
2020/7/24,-10770065236,762577700,4382,28455,-1771,-5587,12232,12352,12123,12150,171550,12467.4297,12502.8398,12266.5498,12304.04,2653.07,95.55,106.31
2020/7/27,7532010246,-138527224,3005,32456,10850,1267,12410,12572,12407,12498,140325,12618.6904,12686.3604,12586.9102,12588.2998,2528.96,106.62,145.18
2020/7/28,-7303868396,-558624390,-2192,29267,-7197,-1930,12834,12900,12408,12454,245608,12951.7197,13031.7002,12533.1904,12586.7305,3439.28,97.02,128.35
2020/7/29,-6124890839,-1109585955,-123,29130,-1177,-2943,12446,12543,12392,12421,138350,12530.7402,12660.8701,12488.0098,12540.9697,2183.8,106.68,127.96
2020/7/30,-2838321858,1011825735,2742,31873,5562,2615,12617,12627,12488,12595,126208,12691.8604,12769.4697,12616.8301,12722.9199,2143.24,90.02,128.65
2020/7/31,-8909517046,257645728,-2631,29242,-3499,-884,12606,12644,12525,12576,129880,12653.46,12733.4805,12635.71,12664.7998,2084.89,113.03,125.83
2020/8/3,-30242797765,262200664,-3219,24623,-10667,-5951,12531,12567,12405,12440,134434,12642.7305,12673.0195,12506.5898,12513.0303,2319.38,90.97,113.61
2020/8/4,5606282147,802046786,6203,30826,9727,3776,12516,12632,12489,12629,111117,12577.8799,12709.9199,12577.8799,12709.9199,2120.43,115.73,126.45
2020/8/5,-291023313,1663581551,837,31663,803,4649,12700,12746,12643,12741,105138,12762.3398,12816.3897,12739.9902,12802.2998,2395.33,102,126.5
2020/8/6,3912251760,456364689,-185,31478,150,4799,12856,12925,12753,12836,141212,12894.2402,12971.8701,12851.2002,12913.5,2598.34,101.63,130.44
2020/8/7,-12188470936,-369906949,377,31855,-5294,-495,12860,12866,12706,12759,114890,12901.4297,12912.6299,12791.1797,12828.8701,2386.83,100.3,123.95
2020/8/10,2752292767,-1308134023,-2706,29149,783,288,12779,12905,12720,12854,109532,12786.7998,12933.1602,12786.7998,12894,2154.66,112.9,130.81
2020/8/11,-4971255621,-622835340,-1196,27953,-6232,-5944,12825,12874,12727,12735,106277,12856.46,12906.0098,12780.1904,12780.1904,2060.73,100.85,122.95
2020/8/12,-10420073627,-713739277,1532,28532,-1181,-3291,12700,12701,12565,12655,131329,12713.6299,12730.96,12625.54,12670.3496,2165.14,94.62,121.36
2020/8/13,7232612033,-11929778,71,28571,-220,-3411,12816,12836,12702,12725,111174,12758.8701,12812.7998,12717.1299,12763.1299,2367.36,93.99,117.16
2020/8/14,3948917829,688828140,173,28744,3218,-193,12696,12790,12646,12789,98121,12709.9697,12801.3096,12679.1904,12795.46,2131.68,101.62,122.23
2020/8/17,9645522408,728012190,624,30268,6096,2303,12776,12959,12771,12953,104207,12813.9404,12956.1104,12800.6904,12956.1104,2220.56,121.6,140.11
2020/8/18,-2995480165,-13251998,-2847,26921,-7976,-3673,12983,12998,12836,12877,113409,12974.96,12981.5801,12840.25,12872.1397,2469.3,94.81,134.52
2020/8/19,-519737152,-141308269,-2079,23249,-5971,-7634,12905,12955,12780,12807,68806,12904.8398,12950.1104,12778.6397,12778.6397,2542.65,93.24,125.76
2020/8/20,-14670544659,-1698785690,-1348,20704,-7700,-10546,12695,12709,12067,12298,237606,12764.75,12764.75,12144.7598,12362.6397,3474.52,91.72,90.08
2020/8/21,5646533740,908213696,7459,28172,10006,-576,12466,12598,12423,12551,134919,12462.5195,12638.6504,12462.5195,12607.8398,2254.01,97.65,108.43
2020/8/24,-864570540,803269351,1539,29714,1122,534,12568,12653,12503,12603,103744,12629.7803,12702.9404,12567.9502,12647.1299,2046.26,114.34,115.59
2020/8/25,3465353333,1130856910,241,29970,-714,-240,12657,12795,12643,12735,111794,12706.4004,12814.5596,12698.8496,12758.25,1987.22,110.46,129.56
2020/8/26,1903242794,311203740,1505,31478,2875,2721,12730,12799,12681,12795,86685,12768.96,12833.29,12734.6904,12833.29,1763.44,105.93,139.5
2020/8/27,-7746717667,520125840,200,31678,-1007,1714,12838,12925,12735,12758,126465,12888.6504,12960.6797,12786.4502,12797.3096,2163.24,97.1,132.09
2020/8/28,-6075890602,-264699788,-2698,27859,-5274,924,12740,12782,12634,12688,138302,12759.2998,12799.1602,12674.5703,12728.8496,2051.06,97.64,118.69
2020/8/31,-15742498776,-500020083,-2570,25308,-3138,-2290,12800,12826,12563,12589,142023,12763.4404,12831.3799,12591.4502,12591.4502,2470.49,100.74,115.02
2020/9/1,3832254716,494576687,765,26073,1294,-996,12566,12698,12531,12688,114310,12617.3897,12703.2803,12565.8301,12703.2803,2160.81,110.04,124.41
2020/9/2,-5026642329,811264870,1070,27143,-851,-1809,12765,12776,12595,12690,126712,12772.4297,12802.6104,12646.4697,12699.5,2083.47,99.65,128.86
2020/9/3,10851819211,-449491009,1399,28561,1257,-628,12792,12858,12705,12734,130262,12774.9697,12857.79,12732.3203,12757.9697,2335.98,94.99,122.58
2020/9/4,-23596857276,656305781,568,29177,-3113,-3933,12558,12651,12510,12607,130070,12645.9199,12655.6699,12559.7803,12637.9502,2310.26,110.93,118.43
2020/9/7,-9466252661,-1099631750,981,30158,635,-3298,12608,12733,12560,12580,136891,12645.9297,12725.0498,12575.3604,12601.4004,2231.24,100.08,121.02
2020/9/8,4103079322,210538050,2068,32226,3213,-85,12657,12695,12610,12667,109694,12637.4199,12702.5498,12614.7197,12663.5596,2049.58,120.49,128.81
2020/9/9,-9812659133,-141107548,-1610,28923,-8108,-1462,12545,12606,12434,12598,150903,12592.1797,12616.5703,12480.5,12608.5801,2083.07,102.24,119.77
2020/9/10,5820225161,1027995542,3308,32231,4803,3341,12669,12706,12622,12698,106806,12665.7402,12708.6397,12650.4004,12691.75,1986.78,104.52,120.1
2020/9/11,3923974692,-729210483,-2873,29341,-4655,-1246,12658,12689,12606,12663,104558,12697.46,12701.79,12616.6797,12675.9502,1905.13,94.09,116.05
2020/9/14,9580558943,-354321970,271,29605,3535,2317,12694,12797,12678,12784,100659,12680.4102,12793.0703,12680.4102,12787.8203,1792.99,118.21,123.44
2020/9/15,5858563983,-105019711,-380,29227,474,2783,12768,12855,12756,12843,80253,12787.4199,12857.7305,12773.2305,12845.6504,1861.46,113.26,133.07
2020/9/16,18473340616,592137618,4990,32528,6197,4601,12945,13018,12900,12969,65376,12989.8096,13021.6797,12948.7197,12976.7598,2067.67,88.58,119.57
2020/9/17,-9973443639,-907890304,-8306,24222,-13246,-8645,12855,12908,12772,12815,119667,12920.1504,12972.5195,12851.5195,12872.7402,1872.9,104.57,108.12
2020/9/18,-836162239,-964370876,-1359,22863,-1590,-10235,12839,12866,12773,12833,95515,12858.5996,12927.8096,12841.0898,12875.6201,2014.95,105.84,111.17
2020/9/21,-6518771059,-628856784,-6019,13158,-12821,-8312,12820,12877,12655,12659,139378,12874.6104,12952.3096,12795.0898,12795.1201,1711.4,96.08,101.92
2020/9/22,-9409005186,-1319937578,-347,12021,-4910,-10062,12627,12655,12481,12509,129871,12786.9102,12786.9102,12632.7402,12645.5098,1697.76,105.03,90.68
2020/9/23,-11953207600,-1897449937,3108,13450,1325,-2151,12553,12563,12441,12528,117770,12656.2998,12700.8897,12548.0703,12583.8799,1734.71,99.74,97.97
2020/9/24,-43730546750,-734084388,1979,15444,-5921,-8132,12407,12414,12166,12180,170016,12487.4805,12487.4805,12264.3799,12264.3799,2440.6,89.36,87.82
2020/9/25,-284445825,-950181027,8546,23990,6790,-1342,12265,12309,12114,12195,127927,12312.9404,12385.8096,12149.8096,12232.9102,2094.7,98.14,95.6
2020/9/28,10073960111,458201180,-1233,21649,1157,4247,12292,12421,12246,12415,94192,12282.3604,12462.7598,12282.3604,12462.7598,1547.95,118.07,112.84
2020/9/29,-1875869985,287677920,1888,23537,3095,7342,12478,12522,12395,12421,102619,12488.0996,12571.3398,12429.7197,12467.7305,1539.06,95.81,115.59
2020/9/30,4904466995,263064590,4627,28959,6516,10661,12456,12548,12444,12473,107581,12483.6504,12568.6797,12466.5801,12515.6104,1364.54,120.07,117.8
2020/10/5,315410943,-158637061,-4145,24809,-900,9781,12577,12620,12486,12529,93806,12567.8799,12637.6201,12519.1201,12548.2803,1481.64,108.07,114.99
2020/10/6,9368690807,404425583,205,25011,3331,13124,12618,12704,12614,12677,99215,12644.0898,12706.3897,12644.0898,12704.2305,1639.07,114.96,128.57
2020/10/7,5736906592,460539500,2467,30080,5057,7790,12620,12758,12606,12754,88445,12667.5098,12774.3604,12619.8096,12746.3701,1634.52,107.64,123.17
2020/10/8,16885565819,860984017,-612,29468,4039,11829,12831,12876,12772,12873,98409,12832.54,12887.1904,12818.0098,12887.1904,2093.53,91.1,122.14
